row_id,num_sold
28053,527.2637
28054,833.676
28055,261.30826
28056,209.1915
28057,430.8299
28058,101.95492
28059,373.2395
28060,734.1608
28061,177.868
28062,177.99246
28063,376.26566
28064,85.98936
28065,319.06104
28066,641.82263
28067,147.69765
28068,328.39197
28069,594.8293
28070,147.058
28071,526.79785
28072,833.2102
28073,260.92963
28074,209.05692
28075,430.69528
28076,101.868546
28077,373.10355
28078,733.7633
28079,177.80933
28080,177.48138
28081,375.75458
28082,85.97184
28083,318.4763
28084,641.23785
28085,147.68176
28086,328.13464
28087,594.57196
28088,146.94138
28089,526.18445
28090,832.59674
28091,260.6668
28092,208.73029
28093,430.36865
28094,101.8312
28095,372.70325
28096,733.6246
28097,177.77362
28098,177.4636
28099,375.7413
28100,85.96093
28101,318.45685
28102,641.22296
28103,147.66922
28104,329.5575
28105,595.9948
28106,147.01288
28107,526.7768
28108,833.1891
28109,261.00577
28110,208.73232
28111,430.3752
28112,101.84012
28113,372.70364
28114,733.62946
28115,177.7809
28116,183.0548
28117,408.48065
28118,89.41157
28119,326.95068
28120,669.6289
28121,151.91753
28122,341.97903
28123,615.8676
28124,154.16211
28125,535.9117
28126,846.63574
28127,279.62357
28128,217.51245
28129,464.91217
28130,106.39205
28131,384.5704
28132,757.83435
28133,190.06554
28134,228.50444
28135,460.59476
28136,105.59931
28137,398.7353
28138,700.8149
28139,190.29552
28140,372.88226
28141,618.1106
28142,186.20589
28143,572.05206
28144,829.2553
28145,319.50842
28146,268.99585
28147,506.67294
28148,127.49302
28149,446.4269
28150,761.60345
28151,232.08037
28152,226.34099
28153,458.83627
28154,105.900566
28155,397.5352
28156,700.19867
28157,191.13634
28158,371.27618
28159,615.5754
28160,185.84969
28161,571.31067
28162,827.4131
28163,318.69833
28164,262.9993
28165,501.31174
28166,126.438
28167,442.5031
28168,758.80316
28169,231.1921
28170,166.56213
28171,365.97543
28172,85.14497
28173,310.08185
28174,634.6406
28175,146.55003
28176,320.68576
28177,589.06946
28178,146.13127
28179,522.30304
28180,830.7076
28181,259.96136
28182,195.68027
28183,419.64224
28184,100.36985
28185,363.62247
28186,725.9572
28187,175.56427
28188,164.76889
28189,362.2763
28190,84.41054
28191,306.52036
28192,632.044
28193,146.05785
28194,317.69565
28195,587.0046
28196,145.33151
28197,519.7143
28198,828.73865
28199,259.28384
28200,190.89677
28201,415.6448
28202,99.35714
28203,359.47415
28204,724.6273
28205,175.33115
28206,162.6583
28207,362.2657
28208,84.39302
28209,306.51138
28210,632.03503
28211,146.04196
28212,317.49695
28213,586.8059
28214,145.23892
28215,519.1008
28216,828.1252
28217,259.02106
28218,190.86632
28219,415.61435
28220,99.3198
28221,359.44534
28222,724.5985
28223,175.29544
28224,162.6405
28225,362.2524
28226,84.38211
28227,306.49194
28228,632.0201
28229,146.02942
28230,318.9198
28231,588.22876
28232,145.31042
28233,519.6932
28234,828.7175
28235,259.36
28236,190.86835
28237,415.6209
28238,99.32871
28239,359.44574
28240,724.60345
28241,175.30272
28242,168.80003
28243,395.7625
28244,87.5956
28245,316.00168
28246,661.64435
28247,150.22302
28248,331.60104
28249,608.5043
28250,152.25543
28251,529.22565
28252,842.7048
28253,277.80716
28254,200.26186
28255,450.992
28256,103.62518
28257,372.22412
28258,750.0267
28259,187.51433
28260,215.62027
28261,449.49268
28262,103.684555
28263,389.2508
28264,694.53906
28265,188.54472
28266,364.92493
28267,611.87634
28268,184.7328
28269,567.52795
28270,825.94763
28271,318.1782
28272,258.314
28273,497.41132
28274,124.97674
28275,438.4547
28276,756.3548
28277,229.91632
28278,216.064
28279,449.72495
28280,103.99555
28281,389.57584
28282,694.6789
28283,189.41367
28284,364.95923
28285,611.9106
28286,184.85922
28287,567.5327
28288,825.9524
28289,318.25424
28290,258.60226
28291,497.587
28292,125.21041
28293,438.67056
28294,756.4843
28295,230.17216
28296,162.87427
28297,362.4656
28298,84.59026
28299,306.6204
28300,632.2139
28301,146.1665
28302,317.66418
28303,586.95715
28304,145.65157
28305,520.1641
28306,829.1768
28307,259.64648
28308,190.85875
28309,415.59076
28310,99.43192
28311,359.47394
28312,724.73566
28313,175.33955
28314,162.6413
28315,362.2487
28316,84.38291
28317,306.4068
28318,632.01636
28319,146.03021
28320,317.6344
28321,586.94336
28322,145.27028
28323,519.68225
28324,828.711
28325,259.25183
28326,190.70813
28327,415.45615
28328,99.32951
28329,359.32193
28330,724.59973
28331,175.26486
28332,162.63068
28333,362.23804
28334,84.365395
28335,306.3978
28336,632.0074
28337,146.01434
28338,317.4357
28339,586.7447
28340,145.17769
28341,519.0688
28342,828.09753
28343,258.989
28344,190.67767
28345,415.4257
28346,99.29217
28347,359.2931
28348,724.57086
28349,175.22916
28350,162.61287
28351,362.2248
28352,84.354485
28353,306.37836
28354,631.9925
28355,146.01341
28356,318.85855
28357,588.16754
28358,145.24919
28359,519.66113
28360,828.68994
28361,259.32797
28362,190.6797
28363,415.43225
28364,99.30109
28365,359.2935
28366,724.5758
28367,175.23643
28368,168.79622
28369,395.75873
28370,87.59179
28371,315.9157
28372,661.64435
28373,150.23465
28374,331.60104
28375,608.5043
28376,152.25543
28377,529.25836
28378,842.7375
28379,277.83987
28380,200.25806
28381,450.9882
28382,103.626274
28383,372.25684
28384,750.0594
28385,187.70526
28386,215.59775
28387,449.4889
28388,103.66203
28389,389.26477
28390,694.5718
28391,188.7227
28392,364.92493
28393,611.87634
28394,184.7328
28395,567.5606
28396,825.98035
28397,318.26013
28398,258.3102
28399,497.4075
28400,124.97293
28401,438.48743
28402,756.38745
28403,230.16637
28404,216.04147
28405,449.72113
28406,103.97684
28407,389.58984
28408,694.7116
28409,189.60643
28410,364.95923
28411,611.9106
28412,184.85922
28413,567.5654
28414,825.9851
28415,318.35098
28416,258.60226
28417,497.587
28418,125.21041
28419,438.70328
28420,756.517
28421,230.42221
28422,162.87427
28423,362.4656
28424,84.59026
28425,306.6204
28426,632.2139
28427,146.19292
28428,317.66418
28429,586.95715
28430,145.65157
28431,520.1641
28432,829.1768
28433,259.6613
28434,190.85875
28435,415.59076
28436,99.43682
28437,359.47394
28438,724.73566
28439,175.35924
28440,162.6413
28441,362.2487
28442,84.38291
28443,306.4068
28444,632.01636
28445,146.05663
28446,317.68246
28447,586.99146
28448,145.31836
28449,519.69354
28450,828.7223
28451,259.2779
28452,190.81784
28453,415.5608
28454,99.45001
28455,359.36096
28456,724.66754
28457,175.32948
28458,152.09235
28459,360.3966
28460,89.118004
28461,288.40564
28462,620.0039
28463,149.13637
28464,317.6832
28465,587.20294
28466,147.0994
28467,520.536
28468,829.578
28469,261.54877
28470,193.44022
28471,420.99484
28472,104.56041
28473,361.02
28474,728.585
28475,177.40994
28476,152.27342
28477,360.56152
28478,89.20861
28479,288.38538
28480,619.98816
28481,149.12302
28482,319.10605
28483,588.91077
28484,147.51797
28485,521.5629
28486,830.6049
28487,262.34918
28488,193.79753
28489,421.34436
28490,104.98673
28491,361.52005
28492,729.08246
28493,178.15703
28494,157.19649
28495,388.9539
28496,92.0813
28497,297.12378
28498,646.9662
28499,153.61009
28500,331.80826
28501,608.5994
28502,154.06131
28503,530.98676
28504,844.15625
28505,280.5174
28506,202.43811
28507,455.32086
28508,108.30776
28509,373.8605
28510,753.6645
28511,189.49245
28512,205.62984
28513,438.71875
28514,107.64879
28515,371.45465
28516,682.421
28517,190.45805
28518,366.3318
28519,612.75903
28520,187.81424
28521,569.33875
28522,826.9773
28523,320.95184
28524,257.84857
28525,499.1818
28526,128.20157
28527,437.0
28528,758.4368
28529,230.0525
28530,205.84134
28531,438.74503
28532,107.70311
28533,371.63702
28534,682.4182
28535,191.16432
28536,366.34326
28537,612.7705
28538,187.8745
28539,569.3435
28540,826.9821
28541,321.0079
28542,257.93466
28543,499.1553
28544,128.1897
28545,437.07318
28546,758.4237
28547,230.14568
28548,153.00697
28549,361.33282
28550,90.05364
28551,289.2025
28552,620.8482
28553,150.12726
28554,318.35013
28555,587.8699
28556,148.10713
28557,522.20746
28558,831.24945
28559,262.84262
28560,194.22078
28561,421.65518
28562,105.38009
28563,361.83835
28564,729.3532
28565,178.4089
28566,152.65543
28567,360.91354
28568,89.87456
28569,288.85657
28570,620.4346
28571,150.05992
28572,318.36343
28573,587.8832
28574,147.75906
28575,521.76086
28576,830.80286
28577,262.47333
28578,193.90366
28579,421.40292
28580,105.33743
28581,361.57095
28582,729.0858
28583,178.3802
28584,152.64479
28585,360.77933
28586,89.85704
28587,288.724
28588,620.302
28589,150.04404
28590,318.16473
28591,587.6845
28592,147.66646
28593,521.1474
28594,830.18945
28595,262.21054
28596,193.59937
28597,421.2489
28598,105.300095
28599,361.2683
28600,728.9334
28601,178.3445
28602,152.35234
28603,360.76526
28604,89.84533
28605,288.5535
28606,620.2863
28607,150.03069
28608,319.43732
28609,589.10736
28610,147.73798
28611,521.58954
28612,830.7818
28613,262.54947
28614,193.6014
28615,421.25546
28616,105.309006
28617,361.26868
28618,728.93835
28619,178.35178
28620,156.8799
28621,388.78754
28622,92.25972
28623,296.62875
28624,646.6214
28625,153.66452
28626,331.658
28627,608.5994
28628,154.06131
28629,530.8365
28630,844.15625
28631,280.5174
28632,201.9431
28633,454.9761
28634,108.30776
28635,373.43314
28636,753.3874
28637,189.62549
28638,205.13481
28639,438.374
28640,107.64879
28641,370.95963
28642,682.0763
28643,190.45805
28644,366.18152
28645,612.75903
28646,187.81424
28647,569.1885
28648,826.9773
28649,321.04654
28650,257.35358
28651,498.83704
28652,128.20157
28653,436.57263
28654,758.15967
28655,230.28026
28656,205.34631
28657,438.40027
28658,107.70311
28659,371.14203
28660,682.0734
28661,191.16432
28662,366.193
28663,612.7705
28664,187.8745
28665,569.1933
28666,826.9821
28667,321.1026
28668,257.43964
28669,498.81055
28670,128.1897
28671,436.6458
28672,758.14655
28673,230.37341
28674,152.51196
28675,360.98807
28676,90.05364
28677,288.7075
28678,620.5035
28679,150.1817
28680,318.19986
28681,587.8699
28682,148.12604
28683,522.0572
28684,831.24945
28685,262.8615
28686,193.72577
28687,421.3753
28688,105.38009
28689,361.4082
28690,729.07336
28691,178.4089
28692,152.38158
28693,360.78995
28694,89.87456
28695,288.58273
28696,620.311
28697,150.05992
28698,318.28845
28699,587.9585
28700,147.85324
28701,521.6859
28702,830.8782
28703,262.5675
28704,193.7051
28705,421.35464
28706,105.41272
28707,361.3724
28708,729.03754
28709,178.45549
28710,152.44623
28711,360.8546
28712,89.93232
28713,288.65723
28714,620.3773
28715,150.15248
28716,318.08975
28717,587.75977
28718,147.76065
28719,521.07245
28720,830.2647
28721,262.30472
28722,193.68286
28723,421.3242
28724,105.38359
28725,361.3518
28726,729.0087
28727,178.45293
28728,152.43584
28729,360.84055
28730,89.928825
28731,288.637
28732,620.3616
28733,150.13913
28734,319.5126
28735,589.1826
28736,147.83215
28737,521.6648
28738,830.85706
28739,262.64365
28740,193.68489
28741,421.33075
28742,105.39251
28743,361.35217
28744,729.0136
28745,178.4602
28746,156.95517
28747,388.86282
28748,92.335
28749,296.70404
28750,646.6967
28751,153.76474
28752,331.73328
28753,608.6747
28754,154.1366
28755,530.9118
28756,844.23157
28757,280.59268
28758,202.01839
28759,455.0514
28760,108.38305
28761,373.50842
28762,753.46265
28763,189.72571
28764,205.2101
28765,438.44928
28766,107.74071
28767,371.05154
28768,682.1682
28769,190.70093
28770,366.27344
28771,612.9681
28772,188.02333
28773,569.3976
28774,827.1864
28775,321.2556
28776,257.61823
28777,499.083
28778,128.46623
28779,436.83728
28780,758.4057
28781,230.69585
28782,205.62561
28783,438.64627
28784,107.9824
28785,371.4213
28786,682.3194
28787,191.59454
28788,366.4021
28789,612.9796
28790,188.08359
28791,569.40234
28792,827.19116
28793,321.3117
28794,257.7043
28795,499.05655
28796,128.45436
28797,436.91046
28798,758.3925
28799,230.78902
28800,152.8252
28801,361.25977
28802,90.366875
28803,289.057
28804,620.81146
28805,150.55614
28806,318.40897
28807,588.079
28808,148.33513
28809,522.30255
28810,831.4949
28811,263.1069
28812,193.99864
28813,421.62128
28814,105.65298
28815,361.71735
28816,729.3556
28817,178.743
28818,152.69481
28819,361.06168
28820,90.18779
28821,288.93225
28822,620.61896
28823,150.43436
28824,318.42227
28825,588.0923
28826,147.98706
28827,521.85596
28828,831.0483
28829,262.7376
28830,193.9027
28831,421.52533
28832,105.61032
28833,361.60626
28834,729.2445
28835,178.7143
28836,152.68417
28837,361.05103
28838,90.17027
28839,288.92325
28840,620.61
28841,150.41849
28842,318.22357
28843,587.8936
28844,147.89445
28845,521.24255
28846,830.4348
28847,262.4748
28848,193.87224
28849,421.49487
28850,105.572975
28851,361.57745
28852,729.2157
28853,178.67859
28854,152.66557
28855,361.03696
28856,90.15856
28857,288.903
28858,620.5943
28859,150.40514
28860,319.64642
28861,589.31647
28862,147.96597
28863,521.8349
28864,831.02716
28865,262.81375
28866,193.87427
28867,421.50143
28868,105.581894
28869,361.57785
28870,729.22064
28871,178.68587
28872,157.1592
28873,389.03354
28874,92.53902
28875,296.90805
28876,646.86743
28877,153.96875
28878,331.86707
28879,608.8085
28880,154.27042
28881,531.0456
28882,844.36536
28883,280.72647
28884,202.20776
28885,455.2221
28886,108.57243
28887,373.69778
28888,753.63336
28889,189.9151
28890,205.41411
28891,438.61996
28892,107.92808
28893,371.23892
28894,682.32227
28895,190.88829
28896,366.3906
28897,612.9681
28898,188.02333
28899,569.3976
28900,827.1864
28901,321.2556
28902,257.61823
28903,499.083
28904,128.46623
28905,436.83728
28906,758.4057
28907,230.69585
28908,205.62561
28909,438.64627
28910,107.9824
28911,371.4213
28912,682.3194
28913,191.59454
28914,366.4021
28915,612.9796
28916,188.08359
28917,569.40234
28918,827.19116
28919,321.3117
28920,257.7043
28921,499.05655
28922,128.45436
28923,436.91046
28924,758.3925
28925,230.78902
28926,152.8252
28927,361.25977
28928,90.366875
28929,289.057
28930,620.81146
28931,150.55614
28932,318.40897
28933,588.079
28934,148.33513
28935,522.30255
28936,831.4949
28937,263.1069
28938,193.99864
28939,421.62128
28940,105.65298
28941,361.71735
28942,729.3556
28943,178.743
28944,152.69481
28945,361.06168
28946,90.18779
28947,288.93225
28948,620.61896
28949,150.43436
28950,318.42227
28951,588.0923
28952,147.98706
28953,521.85596
28954,831.0483
28955,262.7376
28956,193.9027
28957,421.52533
28958,105.61032
28959,361.60626
28960,729.2445
28961,178.7143
28962,152.68417
28963,361.05103
28964,90.17027
28965,288.92325
28966,620.61
28967,150.41849
28968,318.22357
28969,587.8936
28970,147.89445
28971,521.24255
28972,830.4348
28973,262.4748
28974,193.87224
28975,421.49487
28976,105.572975
28977,361.57745
28978,729.2157
28979,178.67859
28980,152.66557
28981,361.03696
28982,90.15856
28983,288.903
28984,620.5943
28985,150.40514
28986,319.64642
28987,589.2727
28988,147.92224
28989,521.7412
28990,831.02716
28991,262.72006
28992,193.87427
28993,421.50143
28994,105.581894
28995,361.55124
28996,729.22064
28997,178.65927
28998,157.1592
28999,389.03354
29000,92.53902
29001,296.90805
29002,646.86743
29003,153.96875
29004,331.6423
29005,608.58374
29006,153.87163
29007,530.95197
29008,844.36536
29009,280.42548
29010,202.20776
29011,455.2221
29012,108.57243
29013,373.6712
29014,753.63336
29015,189.88849
29016,200.01004
29017,395.02756
29018,104.36013
29019,364.85846
29020,602.2482
29021,187.26924
29022,337.5933
29023,559.2578
29024,181.90591
29025,551.5633
29026,799.83417
29027,314.72467
29028,240.02075
29029,483.01562
29030,127.16324
29031,419.24512
29032,756.0166
29033,229.32613
29034,200.21951
29035,395.05182
29036,104.46887
29037,365.0388
29038,602.24335
29039,188.0077
29040,337.67215
29041,559.2689
29042,182.01364
29043,551.6065
29044,799.8359
29045,314.85678
29046,240.09209
29047,482.9744
29048,127.15855
29049,419.3111
29050,755.9963
29051,229.43208
29052,148.50977
29053,321.82242
29054,86.86584
29055,281.87973
29056,533.12683
29057,147.2838
29058,281.88733
29059,521.40765
29060,142.27544
29061,491.3023
29062,789.29083
29063,253.15047
29064,178.62898
29065,402.3708
29066,105.007195
29067,339.82315
29068,723.0621
29069,178.13347
29070,148.34663
29071,321.60208
29072,86.66548
29073,281.77597
29074,532.9471
29075,147.16423
29076,281.69934
29077,521.23016
29078,142.15222
29079,490.9515
29080,789.1123
29081,252.88206
29082,178.4864
29083,402.2387
29084,104.92939
29085,339.7079
29086,722.95734
29087,178.10059
29088,148.32759
29089,321.58304
29090,86.63956
29091,281.75858
29092,532.9485
29093,147.15874
29094,281.42902
29095,520.9598
29096,142.0627
29097,490.68118
29098,788.842
29099,252.79253
29100,178.45595
29101,402.20825
29102,104.89205
29103,339.67908
29104,722.9285
29105,178.0649
29106,148.2857
29107,321.55856
29108,86.59544
29109,281.71503
29110,532.92236
29111,147.12209
29112,281.67093
29113,521.2017
29114,142.12381
29115,490.9231
29116,789.0839
29117,252.95088
29118,178.45798
29119,402.2148
29120,104.90096
29121,339.67947
29122,722.9334
29123,178.08153
29124,152.34639
29125,346.72192
29126,89.058205
29127,289.8782
29128,557.5411
29129,150.79482
29130,294.51083
29131,544.26697
29132,146.80608
29133,502.54984
29134,805.9056
29135,271.3538
29136,185.47693
29137,436.6636
29138,107.87671
29139,350.86615
29140,747.88306
29141,189.19261
29142,199.97833
29143,395.00876
29144,104.31932
29145,364.82675
29146,602.22943
29147,187.23753
29148,337.5933
29149,559.2578
29150,181.90591
29151,551.5633
29152,799.83417
29153,314.72467
29154,240.02075
29155,483.01562
29156,127.16324
29157,419.24512
29158,756.0166
29159,229.32613
29160,200.1878
29161,395.03302
29162,104.42806
29163,365.00708
29164,602.22455
29165,187.976
29166,337.67215
29167,559.2689
29168,182.01364
29169,551.6065
29170,799.8359
29171,314.85678
29172,240.09209
29173,482.9744
29174,127.15855
29175,419.3111
29176,755.9963
29177,229.43208
29178,148.49686
29179,321.82242
29180,86.84383
29181,281.86682
29182,533.12683
29183,147.27089
29184,281.79724
29185,521.31757
29186,142.18535
29187,491.1405
29188,789.29083
29189,252.98866
29190,178.63835
29191,402.3708
29192,105.01656
29193,339.83252
29194,723.0621
29195,178.14284
29196,148.31493
29197,321.58328
29198,86.62467
29199,281.74426
29200,532.9471
29201,147.15132
29202,281.62598
29203,521.1838
29204,142.07887
29205,490.92453
29206,789.1123
29207,252.78964
29208,178.48808
29209,402.23102
29210,104.93106
29211,339.70956
29212,722.94965
29213,178.10226
29214,148.31468
29215,321.58304
29216,86.617546
29217,281.74567
29218,532.9485
29219,147.14583
29220,281.29022
29221,520.90576
29222,141.9239
29223,490.58878
29224,788.8343
29225,252.70012
29226,178.45763
29227,402.20056
29228,104.89372
29229,339.68076
29230,722.92084
29231,178.06656
29232,148.2758
29233,321.54868
29234,86.58555
29235,281.71503
29236,532.92236
29237,147.12209
29238,281.46365
29239,521.07916
29240,141.91655
29241,490.8307
29242,789.07623
29243,252.85847
29244,178.44977
29245,402.19724
29246,104.892746
29247,339.68115
29248,722.9257
29249,178.07384
29250,152.3365
29251,346.71204
29252,89.04831
29253,289.8782
29254,557.5411
29255,150.79482
29256,294.3846
29257,544.1985
29258,146.67986
29259,502.4921
29260,805.9056
29261,271.29605
29262,185.46704
29263,436.65372
29264,107.86681
29265,350.86615
29266,747.88306
29267,189.19261
29268,199.96844
29269,394.99887
29270,104.30943
29271,364.82675
29272,602.22943
29273,187.23753
29274,337.5007
29275,559.18933
29276,181.81334
29277,551.53925
29278,799.83417
29279,314.7006
29280,240.01086
29281,483.0057
29282,127.15334
29283,419.24512
29284,756.0166
29285,229.32613
29286,200.17792
29287,395.0231
29288,104.41817
29289,365.00708
29290,602.22455
29291,187.976
29292,337.5796
29293,559.20044
29294,181.92107
29295,551.58246
29296,799.8359
29297,314.8327
29298,240.0822
29299,482.9645
29300,127.15586
29301,419.3183
29302,755.9963
29303,229.68355
29304,148.49417
29305,321.81253
29306,86.84114
29307,281.87402
29308,533.12683
29309,147.27809
29310,281.5451
29311,521.15015
29312,141.93321
29313,491.02866
29314,789.2637
29315,252.87682
29316,178.60852
29317,402.33377
29318,104.98674
29319,339.8126
29320,723.035
29321,178.12291
29322,148.31224
29323,321.5734
29324,86.62199
29325,281.75146
29326,532.9471
29327,147.15852
29328,281.40082
29329,521.01636
29330,141.85371
29331,490.83966
29332,789.0852
29333,252.7702
29334,178.46596
29335,402.2017
29336,104.90893
29337,339.69733
29338,722.9302
29339,178.09003
29340,148.35963
29341,321.61383
29342,86.62181
29343,281.79355
29344,532.98914
29345,147.15305
29346,281.1305
29347,520.74603
29348,141.76418
29349,490.56934
29350,788.8149
29351,252.68068
29352,178.44244
29353,402.17123
29354,104.87854
29355,339.66852
29356,722.90137
29357,178.05432
29358,148.33064
29359,321.58936
29360,86.59971
29361,281.7629
29362,532.963
29363,147.12929
29364,281.3724
29365,520.9879
29366,141.8253
29367,490.81125
29368,789.05676
29369,252.83902
29370,178.44447
29371,402.1778
29372,104.88746
29373,339.6689
29374,722.9063
29375,178.0616
29376,152.35065
29377,346.71204
29378,89.06247
29379,289.8854
29380,557.5411
29381,150.80202
29382,294.3846
29383,544.1985
29384,146.67986
29385,502.4921
29386,805.9056
29387,271.29605
29388,185.4812
29389,436.65372
29390,107.880974
29391,350.87335
29392,747.88306
29393,189.19981
29394,200.03171
29395,394.99887
29396,104.323586
29397,364.83395
29398,602.22943
29399,187.489
29400,337.5007
29401,559.18933
29402,181.81334
29403,551.53925
29404,799.83417
29405,314.7006
29406,240.02502
29407,483.0057
29408,127.1675
29409,419.25232
29410,756.0166
29411,229.57759
29412,200.24117
29413,395.0231
29414,104.43233
29415,365.01428
29416,602.22455
29417,188.22746
29418,337.5796
29419,559.20044
29420,181.92107
29421,551.58246
29422,799.8359
29423,314.8327
29424,240.14516
29425,482.9645
29426,127.16281
29427,419.3183
29428,755.9963
29429,229.68355
29430,148.7049
29431,321.8701
29432,86.84809
29433,281.93158
29434,533.1844
29435,147.27809
29436,281.5451
29437,521.15015
29438,141.93321
29439,491.02866
29440,789.2637
29441,252.87682
29442,178.66429
29443,402.33377
29444,104.99369
29445,339.8126
29446,722.86304
29447,178.12291
29448,148.5648
29449,321.45898
29450,86.62894
29451,281.80902
29452,532.8327
29453,147.15852
29454,281.40082
29455,521.01636
29456,141.8437
29457,490.83966
29458,789.0852
29459,252.7702
29460,178.56355
29461,402.02975
29462,104.905876
29463,339.69733
29464,722.75824
29465,178.09003
29466,148.56456
29467,321.45874
29468,86.62181
29469,281.81042
29470,532.8341
29471,147.15305
29472,281.1305
29473,520.74603
29474,141.75417
29475,490.56934
29476,788.8149
29477,252.68068
29478,178.5331
29479,401.9993
29480,104.86853
29481,339.66852
29482,722.72943
29483,178.05432
29484,148.53558
29485,321.4343
29486,86.59971
29487,281.7798
29488,532.808
29489,147.12929
29490,281.3724
29491,520.9879
29492,141.81529
29493,490.81125
29494,789.05676
29495,252.83902
29496,178.53513
29497,401.9156
29498,104.8455
29499,339.6689
29500,722.69196
29501,178.0616
29502,152.53873
29503,346.6218
29504,89.06247
29505,289.8854
29506,557.4877
29507,150.791
29508,294.35324
29509,544.1671
29510,146.63142
29511,502.48108
29512,805.89453
29513,271.285
29514,185.54047
29515,436.5321
29516,107.832535
29517,350.86234
29518,747.73694
29519,189.18878
29520,200.14986
29521,394.83902
29522,104.29369
29523,364.82294
29524,602.176
29525,187.47798
29526,337.44775
29527,559.1364
29528,181.72104
29529,551.5282
29530,799.8232
29531,314.68954
29532,240.06273
29533,482.72104
29534,127.06613
29535,419.2413
29536,755.8705
29537,229.56657
29538,200.35933
29539,394.86328
29540,104.40243
29541,365.00327
29542,602.17114
29543,188.21643
29544,337.52664
29545,559.1475
29546,181.82877
29547,551.5714
29548,799.8249
29549,314.8217
29550,240.13406
29551,482.6798
29552,127.06145
29553,419.30728
29554,755.85016
29555,229.67252
29556,137.02077
29557,281.96063
29558,86.00012
29559,253.42146
29560,490.5315
29561,146.4126
29562,266.51642
29563,471.58954
29564,141.13759
29565,479.8076
29566,763.262
29567,252.21109
29568,158.9613
29569,352.15973
29570,102.20238
29571,306.70316
29572,626.1977
29573,173.17719
29574,136.84966
29575,281.63644
29576,85.77395
29577,253.3013
29578,490.25824
29579,146.27759
29580,266.37177
29581,471.45535
29582,141.0577
29583,479.62064
29584,763.0855
29585,252.1065
29586,158.84618
29587,351.98737
29588,102.07769
29589,306.62863
29590,626.066
29591,173.11075
29592,136.84145
29593,281.62823
29594,85.76574
29595,253.29474
29596,490.25168
29597,146.27101
29598,266.16565
29599,471.24924
29600,141.0296
29601,479.38095
29602,762.8459
29603,252.05453
29604,158.81308
29605,351.95428
29606,102.04461
29607,306.5474
29608,625.9847
29609,173.0295
29610,136.8076
29611,281.5989
29612,85.731895
29613,253.20943
29614,490.1709
29615,146.18571
29616,266.33
29617,471.41357
29618,141.01593
29619,479.55496
29620,763.0199
29621,252.13808
29622,158.78989
29623,351.9356
29624,102.02141
29625,306.52695
29626,625.9688
29627,173.00906
29628,140.81963
29629,306.036
29630,88.322655
29631,260.99646
29632,515.44525
29633,149.66808
29634,279.69638
29635,496.89175
29636,145.79385
29637,492.93524
29638,780.9073
29639,270.66708
29640,164.41968
29641,378.36856
29642,105.130646
29643,317.0928
29644,651.6374
29645,183.89558
29646,184.98352
29647,355.75598
29648,103.5598
29649,330.6776
29650,556.91254
29651,183.99089
29652,326.05344
29653,526.53064
29654,180.899
29655,545.5904
29656,783.0429
29657,313.5775
29658,218.81973
29659,437.4757
29660,123.223755
29661,386.7155
29662,688.8815
29663,223.66449
29664,185.78589
29665,355.49426
29666,103.59542
29667,330.73203
29668,556.6126
29669,184.55571
29670,326.11295
29671,526.464
29672,181.00307
29673,545.5961
29674,783.0252
29675,313.65793
29676,218.82645
29677,437.42603
29678,123.161736
29679,386.6919
29680,688.7896
29681,223.78357
29682,136.97005
29683,281.56842
29684,85.89876
29685,253.21432
29686,490.0594
29687,146.16417
29688,266.48538
29689,471.50006
29690,141.10654
29691,480.00632
29692,763.17706
29693,252.10805
29694,158.9247
29695,352.06473
29696,102.132965
29697,306.5355
29698,626.04816
29699,172.98605
29700,136.78973
29701,281.33087
29702,85.68124
29703,253.50179
29704,490.20917
29705,146.01848
29706,266.3412
29707,471.36636
29708,141.0271
29709,479.82422
29710,763.0055
29711,252.00833
29712,158.77664
29713,351.80273
29714,101.96673
29715,306.84485
29716,626.2436
29717,172.89111
29718,136.75778
29719,281.24222
29720,85.649284
29721,253.47147
29722,490.20258
29723,146.0119
29724,266.13507
29725,471.16025
29726,141.00006
29727,479.6181
29728,762.7994
29729,251.98991
29730,158.75798
29731,351.78406
29732,101.948074
29733,306.82785
29734,626.22656
29735,172.8741
29736,136.73837
29737,281.22733
29738,85.62987
29739,253.45041
29740,490.18607
29741,145.99084
29742,266.30905
29743,471.33423
29744,140.98637
29745,479.7921
29746,762.9734
29747,252.07346
29748,158.7392
29749,351.7698
29750,101.92929
29751,306.80743
29752,626.2107
29753,172.85367
29754,140.75847
29755,305.6725
29756,88.2287
29757,261.26645
29758,515.4894
29759,149.50221
29760,279.69382
29761,496.83078
29762,145.78267
29763,492.88458
29764,780.8747
29765,270.61642
29766,164.37263
29767,378.20642
29768,105.042175
29769,317.3769
29770,651.8829
29771,183.74384
29772,184.89731
29773,355.4352
29774,103.44078
29775,330.9272
29776,557.0041
29777,183.78036
29778,326.03693
29779,526.4557
29780,180.87387
29781,545.5558
29782,783.02637
29783,313.5429
29784,218.74763
29785,437.3563
29786,123.11024
29787,387.00458
29788,689.1997
29789,223.62965
29790,185.75104
29791,355.47052
29792,103.56058
29793,331.1096
29794,557.0013
29795,184.52086
29796,326.11783
29797,526.4689
29798,180.99933
29799,545.601
29800,783.0301
29801,313.6628
29802,218.7916
29803,437.40228
29804,123.11826
29805,387.06943
29806,689.1783
29807,223.74872
29808,136.96025
